PERMNO,date,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
10107,2019-05-15,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,123.7,126.71,126.02,24714908,0.01403,126.02,126.06,7662818,1.0,1,124.26,0.010342,0.005735,0.005598,0.003094,0.003035,0.005839
10107,2019-05-16,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,126.46,129.38,128.92999,30105216,0.023092,128.95,128.96001,7662818,1.0,1,126.75,0.023092,0.008466,0.00825,0.002113,0.002001,0.008895
10107,2019-05-17,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,127.92,130.46001,128.07001,25746046,-0.00667,128.05,128.07001,7662818,1.0,1,128.30499,-0.00667,-0.006777,-0.006866,-0.009133,-0.009204,-0.005837
10107,2019-05-20,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,125.7607,127.5894,126.22,23702634,-0.014445,126.19,126.2,7662818,1.0,1,126.52,-0.014445,-0.006482,-0.006568,-0.005819,-0.00591,-0.006749
10107,2019-05-21,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,126.58,127.5273,126.9,15284160,0.005387,126.89,126.9,7662818,1.0,1,127.43,0.005387,0.008936,0.008913,0.008194,0.008147,0.008496
10107,2019-05-22,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,126.52,128.24001,127.67,15388185,0.006068,127.65,127.67,7662818,1.0,1,126.62,0.006068,-0.003791,-0.003813,-0.00675,-0.006788,-0.002824
10107,2019-05-23,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,124.74,126.29,126.18,23599410,-0.011671,126.18,126.19,7662818,1.0,1,126.2,-0.011671,-0.012685,-0.012791,-0.014587,-0.014727,-0.011914
10107,2019-05-24,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,125.97,127.415,126.24,14099858,0.000475,126.2,126.23,7662818,1.0,1,126.91,0.000475,0.002769,0.00266,0.00457,0.004539,0.001354
10107,2019-05-28,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,126.05,128.0,126.16,23110628,-0.000634,126.05,126.1,7662818,1.0,1,126.98,-0.000634,-0.007504,-0.007522,-0.004871,-0.004896,-0.008376
10107,2019-05-29,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,124.04,125.39,124.94,23004131,-0.00967,124.94,124.98,7662818,1.0,1,125.38,-0.00967,-0.00689,-0.006911,-0.007024,-0.00704,-0.006912
10107,2019-05-30,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,124.78,125.76,125.73,16819895,0.006323,125.72,125.74,7662818,1.0,1,125.26,0.006323,0.001395,0.001256,-0.000323,-0.000461,0.002098
10107,2019-05-31,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,123.32,124.615,123.68,26634469,-0.016305,123.58,123.62,7662818,1.0,1,124.23,-0.016305,-0.011731,-0.011892,-0.009849,-0.009961,-0.013195
10107,2019-06-03,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,119.01,124.37,119.84,37938837,-0.031048,119.86,119.88,7662818,1.0,1,123.85,-0.031048,-0.002132,-0.002208,0.002028,0.001807,-0.002765
10107,2019-06-04,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,120.6522,123.28,123.16,29353642,0.027704,123.16,123.2,7662818,1.0,1,121.28,0.027704,0.020888,0.020849,0.016296,0.016258,0.021432
10107,2019-06-05,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,124.21,125.87,125.83,24882340,0.021679,125.83,125.84,7662818,1.0,1,124.95,0.021679,0.00648,0.006393,-0.003716,-0.003743,0.008162
10107,2019-06-06,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,125.6,127.97,127.82,21435414,0.015815,127.89,127.9,7662818,1.0,1,126.44,0.015815,0.005135,0.004927,-0.002659,-0.002743,0.006136
10107,2019-06-07,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,128.25999,132.25,131.39999,33785188,0.028008,131.39999,131.42,7662818,1.0,1,129.19,0.028008,0.009671,0.009587,0.006756,0.006706,0.010498
10107,2019-06-10,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,132.0,134.08,132.60001,26462498,0.009133,132.57001,132.60001,7662818,1.0,1,132.39999,0.009133,0.004786,0.004779,0.005864,0.00585,0.00466
10107,2019-06-11,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,131.2757,134.24001,132.10001,23891429,-0.003771,132.08,132.10001,7662818,1.0,1,133.88,-0.003771,-0.000587,-0.000629,-0.000756,-0.000856,-0.00035
10107,2019-06-12,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,130.71001,131.97,131.49001,17069064,-0.004618,131.48,131.49001,7662818,1.0,1,131.39999,-0.004618,-0.001895,-0.001922,-0.001817,-0.001888,-0.002038
10107,2019-06-13,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,131.56,132.67,132.32001,17185925,0.006312,132.31,132.32001,7662818,1.0,1,131.98,0.006312,0.004882,0.004584,0.007828,0.007433,0.004097
10107,2019-06-14,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,131.64,133.78999,132.45,17812028,0.000982,132.44,132.45,7662818,1.0,1,132.25999,0.000982,-0.002723,-0.00283,-0.006331,-0.006505,-0.001612
10107,2019-06-17,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,132.53,133.73,132.85001,14501985,0.00302,132.88,132.89,7662818,1.0,1,132.63,0.00302,0.001583,0.001301,0.002658,0.002318,0.000932
10107,2019-06-18,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,133.57001,135.24001,135.16,25935262,0.017388,135.17999,135.19,7662818,1.0,1,134.19,0.017388,0.009988,0.009946,0.009913,0.009857,0.009717
10107,2019-06-19,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,133.81,135.92999,135.69,23731841,0.003921,135.59,135.60001,7662818,1.0,1,135.0,0.003921,0.003742,0.003734,0.00366,0.003623,0.002985
10107,2019-06-20,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.72,137.66,136.95,33026298,0.009286,136.88,136.92,7662818,1.0,1,137.45,0.009286,0.008794,0.008724,0.006415,0.006296,0.009472
10107,2019-06-21,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.46001,137.73,136.97,36702792,0.000146,136.94,136.96001,7662818,1.0,1,136.58,0.000146,-0.00248,-0.002603,-0.003684,-0.003804,-0.001259
10107,2019-06-24,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,137.0,138.39999,137.78,20613941,0.005914,137.78999,137.8,7662818,1.0,1,137.0,0.005914,-0.002898,-0.00294,-0.006011,-0.006304,-0.001732
10107,2019-06-25,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,132.73,137.59,133.42999,33293121,-0.031572,133.42999,133.44,7662818,1.0,1,137.25,-0.031572,-0.008983,-0.008992,-0.006024,-0.006213,-0.009496
10107,2019-06-26,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,133.60001,135.74001,133.92999,23622645,0.003747,133.89999,133.92999,7662818,1.0,1,134.35001,0.003747,-0.00103,-0.00105,0.000982,0.000955,-0.001234
10107,2019-06-27,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,133.50999,134.71001,134.14999,16531607,0.001643,134.13,134.17999,7662818,1.0,1,134.14,0.001643,0.005851,0.005565,0.009434,0.009081,0.003823
10107,2019-06-28,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,133.15581,134.60001,133.96001,29993453,-0.001416,133.92,133.92999,7643000,1.0,1,134.57001,-0.001416,0.006661,0.006603,0.010004,0.009901,0.005757
10107,2019-07-01,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,134.97,136.7,135.67999,22593660,0.01284,135.67,135.69,7643000,1.0,1,136.63,0.01284,0.006666,0.006613,0.003592,0.003471,0.007672
10107,2019-07-02,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.34,136.59,136.58,15214121,0.006633,136.56,136.58,7643000,1.0,1,136.12,0.006633,0.002012,0.001978,-0.002689,-0.002742,0.002928
10107,2019-07-03,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.295,137.74001,137.46001,13605696,0.006443,137.45,137.46001,7643000,1.0,1,136.8,0.006443,0.007696,0.007526,0.005094,0.005046,0.007672
10107,2019-07-05,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.72,137.33,137.06,18107440,-0.00291,137.06,137.07001,7643000,1.0,1,135.94,-0.00291,-0.001125,-0.001196,0.001502,0.001488,-0.001806
10107,2019-07-08,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.3701,137.10001,136.96001,16749549,-0.00073,136.96001,136.97,7643000,1.0,1,136.39999,-0.00073,-0.005365,-0.005378,-0.005379,-0.005395,-0.004835
10107,2019-07-09,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.8,136.97,136.46001,19869697,-0.003651,136.42999,136.44,7643000,1.0,1,136.0,-0.003651,0.001762,0.001542,0.000305,0.000277,0.001237
10107,2019-07-10,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,137.02,138.58,137.85001,24186262,0.010186,137.84,137.86,7643000,1.0,1,137.13,0.010186,0.004054,0.004042,0.003225,0.00318,0.004511
10107,2019-07-11,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,137.87,139.22,138.39999,22307050,0.00399,138.39,138.41,7643000,1.0,1,138.2,0.00399,0.001232,0.001219,-0.002149,-0.002214,0.002285
10107,2019-07-12,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.0099,139.13,138.89999,18916532,0.003613,138.88,138.89,7643000,1.0,1,138.85001,0.003613,0.004673,0.004596,0.003242,0.003111,0.00462
10107,2019-07-15,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.46001,139.53999,138.89999,16617357,0.0,138.92999,138.94,7643000,1.0,1,139.44,0.0,-0.000159,-0.000165,-0.001609,-0.001632,0.000176
10107,2019-07-16,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.52,139.05,137.08,22589513,-0.013103,137.08,137.09,7643000,1.0,1,138.96001,-0.013103,-0.002952,-0.002981,-0.001289,-0.00134,-0.003404
10107,2019-07-17,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.22,137.92999,136.27,20177357,-0.005909,136.22,136.23,7643000,1.0,1,137.7,-0.005909,-0.005594,-0.005607,-0.005351,-0.005375,-0.006531
10107,2019-07-18,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,134.67,136.62,136.42,30784996,0.001101,136.28,136.3,7643000,1.0,1,135.55,0.001101,0.003364,0.00329,-0.000484,-0.000529,0.003582
10107,2019-07-19,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.45,140.67,136.62,48986531,0.001466,136.60001,136.63,7643000,1.0,1,140.22,0.001466,-0.005612,-0.005642,-0.003011,-0.003042,-0.006177
10107,2019-07-22,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,137.33,139.19,138.42999,24988568,0.013248,138.41,138.42999,7643000,1.0,1,137.41,0.013248,0.002286,0.002264,-0.001336,-0.001386,0.002829
10107,2019-07-23,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.03,139.99001,139.28999,17915936,0.006213,139.28,139.28999,7643000,1.0,1,139.75999,0.006213,0.00625,0.006233,0.002997,0.002945,0.006848
10107,2019-07-24,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.85001,140.74001,140.72,20719273,0.010266,140.71001,140.72,7643000,1.0,1,138.89999,0.010266,0.006008,0.005948,0.007624,0.007603,0.004688
10107,2019-07-25,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,139.3215,140.61,140.19,18321066,-0.003766,140.19,140.2,7643000,1.0,1,140.42999,-0.003766,-0.006384,-0.006394,-0.008782,-0.008802,-0.005262
10107,2019-07-26,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,140.3,141.675,141.34,18983135,0.008203,141.31,141.34,7643000,1.0,1,140.37,0.008203,0.007304,0.007274,0.005888,0.005837,0.007388
10107,2019-07-29,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,139.3663,141.50999,141.03,16580123,-0.002193,141.03999,141.05,7635409,1.0,1,141.5,-0.002193,-0.002677,-0.002681,-0.003894,-0.003915,-0.001616
10107,2019-07-30,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,139.80051,141.21989,140.35001,16751991,-0.004822,140.35001,140.37,7635409,1.0,1,140.14,-0.004822,-0.001279,-0.001417,0.005348,0.005272,-0.002579
10107,2019-07-31,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.08,140.49001,136.27,38587596,-0.02907,136.23,136.24001,7635409,1.0,1,140.33,-0.02907,-0.009979,-0.010018,-0.006988,-0.007021,-0.010886
10107,2019-08-01,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.92999,140.93829,138.06,40487315,0.013136,138.06,138.07001,7635409,1.0,1,137.0,0.013136,-0.009219,-0.009341,-0.01182,-0.011944,-0.008999
10107,2019-08-02,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.25999,138.32001,136.89999,30779312,-0.008402,136.89,136.89999,7635409,1.0,1,138.09,-0.008402,-0.007805,-0.007903,-0.007407,-0.00749,-0.007283
10107,2019-08-05,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,130.78,133.92979,132.21001,42744761,-0.034258,132.17999,132.2,7635409,1.0,1,133.3,-0.034258,-0.028423,-0.028492,-0.024731,-0.024778,-0.029778
10107,2019-08-06,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,133.21001,135.67999,134.69,32652771,0.018758,134.64999,134.7,7635409,1.0,1,133.8,0.018758,0.0119,0.011833,0.005916,0.005855,0.013017
10107,2019-08-07,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,131.8284,135.64999,135.28,33407639,0.00438,135.25999,135.28,7635409,1.0,1,133.78999,0.00438,0.001289,0.001257,9.9e-05,5.6e-05,0.000767
10107,2019-08-08,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.92999,138.99001,138.89,27480008,0.026685,138.89,138.92,7635409,1.0,1,136.60001,0.026685,0.01853,0.018294,0.012821,0.012712,0.018762
10107,2019-08-09,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.46001,139.38,137.71001,23455651,-0.008496,137.67999,137.71001,7635409,1.0,1,138.61,-0.008496,-0.007192,-0.007324,-0.007476,-0.007579,-0.006617
10107,2019-08-12,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.24001,137.86,135.78999,20473848,-0.013942,135.78999,135.81,7635409,1.0,1,137.07001,-0.013942,-0.012019,-0.012148,-0.009434,-0.009475,-0.012184
10107,2019-08-13,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.0,138.8,138.60001,25477587,0.020694,138.60001,138.61,7635409,1.0,1,136.05,0.020694,0.013317,0.013286,0.007568,0.007508,0.014994
10107,2019-08-14,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,133.67,136.92,133.98,32513565,-0.030015,133.97,133.99001,7635409,1.0,1,136.36,-0.033333,-0.027826,-0.028077,-0.024169,-0.024361,-0.029293
10107,2019-08-15,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,132.25,134.58,133.67999,28105416,-0.002239,133.67999,133.71001,7635409,1.0,1,134.39,-0.002239,0.001777,0.001593,-0.003952,-0.004073,0.002464
10107,2019-08-16,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,134.72,136.46001,136.13,24997821,0.018327,136.11,136.12,7635409,1.0,1,134.88,0.018327,0.014891,0.014769,0.015547,0.015479,0.014426
10107,2019-08-19,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.88499,138.55,138.41,24324151,0.016749,138.39999,138.41,7635409,1.0,1,137.855,0.016749,0.010675,0.010601,0.009701,0.009619,0.012106
10107,2019-08-20,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,137.24001,138.71001,137.25999,21415462,-0.008309,137.24001,137.25,7635409,1.0,1,138.21001,-0.008309,-0.006749,-0.006811,-0.002874,-0.002925,-0.007915
10107,2019-08-21,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.0,139.4935,138.78999,14966061,0.011147,138.77,138.78999,7635409,1.0,1,138.55,0.011147,0.007927,0.007886,0.006829,0.006787,0.008247
10107,2019-08-22,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.28999,139.2,137.78,18694534,-0.007277,137.77,137.78,7635409,1.0,1,138.66,-0.007277,-0.00101,-0.001047,-0.002545,-0.002666,-0.000506
10107,2019-08-23,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,132.8,138.35001,133.39,38505795,-0.031862,133.39999,133.42999,7635409,1.0,1,137.19,-0.031862,-0.024254,-0.024263,-0.020065,-0.020096,-0.025946
10107,2019-08-26,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,133.89999,135.56,135.45,20316924,0.015443,135.53,135.53999,7635409,1.0,1,134.99001,0.015443,0.009977,0.009891,0.006578,0.006562,0.010983
10107,2019-08-27,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,134.66,136.72,135.74001,23113135,0.002141,135.72,135.73,7635409,1.0,1,136.39,0.002141,-0.003859,-0.003873,-0.008679,-0.008702,-0.003203
10107,2019-08-28,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,133.55,135.75999,135.56,17379248,-0.001326,135.53999,135.55,7635409,1.0,1,134.88,-0.001326,0.006323,0.006298,0.008018,0.008004,0.006545
10107,2019-08-29,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.91,138.44,138.12,20158016,0.018885,138.13,138.17,7635409,1.0,1,137.25,0.018885,0.012551,0.01239,0.010907,0.010762,0.012687
10107,2019-08-30,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.27,139.17999,137.86,23931933,-0.001882,137.91,137.92,7635409,1.0,1,139.14999,-0.001882,0.000647,0.000539,0.001053,0.000974,0.000643
10107,2019-09-03,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.7,137.2,136.03999,18867077,-0.013202,136.11,136.12,7635409,1.0,1,136.61,-0.013202,-0.0072,-0.007328,-0.008656,-0.008863,-0.006899
10107,2019-09-04,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.48,137.69,137.63,17995110,0.011688,137.66,137.67999,7635409,1.0,1,137.3,0.011688,0.010731,0.010667,0.008953,0.008929,0.010842
10107,2019-09-05,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.75999,140.3837,140.05,26075218,0.017583,140.03999,140.05,7635409,1.0,1,139.11,0.017583,0.012384,0.0122,0.012068,0.011971,0.01301
10107,2019-09-06,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.2,140.17999,139.10001,20806799,-0.006783,139.13,139.14,7635409,1.0,1,140.03,-0.006783,0.00027,0.000227,0.000926,0.000871,0.000911
10107,2019-09-09,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.46001,139.75,137.52,25736462,-0.011359,137.55,137.57001,7635409,1.0,1,139.59,-0.011359,0.000597,0.00053,0.007296,0.007262,-9.4e-05
10107,2019-09-10,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,134.50999,136.8862,136.08,28881878,-0.010471,136.14,136.14999,7635409,1.0,1,136.8,-0.010471,0.001209,0.001183,0.009903,0.009873,0.000322
10107,2019-09-11,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.09,136.27,136.12,24711517,0.000294,136.14,136.14999,7635409,1.0,1,135.91,0.000294,0.008121,0.008077,0.012987,0.012953,0.00723
10107,2019-09-12,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.87,138.42,137.52,26995881,0.010285,137.52,137.53,7635409,1.0,1,137.85001,0.010285,0.002394,0.002245,1.1e-05,-0.000245,0.002879
10107,2019-09-13,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.57001,138.06,137.32001,23324946,-0.001454,137.2,137.21001,7635409,1.0,1,137.78,-0.001454,-0.000402,-0.00064,0.001892,0.001653,-0.000724
10107,2019-09-16,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,135.66,136.7,136.33,16720441,-0.007209,136.34,136.36,7635409,1.0,1,135.83,-0.007209,-0.001251,-0.001313,0.004686,0.004643,-0.003136
10107,2019-09-17,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.425,137.52,137.39,17968085,0.007775,137.38,137.39999,7635409,1.0,1,136.96001,0.007775,0.002169,0.002144,-0.002837,-0.002901,0.002582
10107,2019-09-18,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.52991,138.67,138.52,24447911,0.008225,138.52,138.53999,7635409,1.0,1,137.36,0.008225,-0.000724,-0.000738,-0.004144,-0.004172,0.000343
10107,2019-09-19,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,140.07359,142.37,141.07001,36082309,0.018409,141.07001,141.08,7635409,1.0,1,140.3,0.018409,-0.000145,-0.000195,-0.001899,-0.00198,2e-05
10107,2019-09-20,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.25,141.64999,139.44,40050316,-0.011555,139.27,139.28,7635409,1.0,1,141.00999,-0.011555,-0.004082,-0.004185,0.000365,0.000199,-0.004896
10107,2019-09-23,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.44,139.63,139.14,17890603,-0.002151,139.08,139.12,7635409,1.0,1,139.23,-0.002151,-9.4e-05,-0.000116,-0.001491,-0.001636,-9.7e-05
10107,2019-09-24,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.88,140.69,137.38,29988307,-0.012649,137.37,137.38,7635409,1.0,1,140.36,-0.012649,-0.009181,-0.009393,-0.012349,-0.012563,-0.008416
10107,2019-09-25,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,136.03,139.95799,139.36,22498411,0.014413,139.33,139.36,7635409,1.0,1,137.5,0.014413,0.005652,0.005628,0.002551,0.00237,0.006159
10107,2019-09-26,11,3,7370,59491810,MSFT,MICROSOFT CORP,MSFT,511210,Q,A,R,8048,10539,3,7370,59491810,138.44,140.17999,139.53999,17802781,0.001292,139.55,139.58,7635409,1.0,1,139.44,0.001292,-0.003072,-0.003169,-0.006435,-0.006501,-0.002429
